iter	Passed	Remaining
3316	64861	62241
3317	64881	62222
3318	64900	62202
3319	64921	62183
3320	64940	62163
3321	64958	62143
3322	64978	62123
3323	64999	62105
3324	65020	62087
3325	65039	62067
3326	65060	62048
3327	65079	62028
3328	65099	62009
3329	65121	61992
3330	65140	61972
3331	65159	61952
3332	65180	61933
3333	65198	61913
3334	65217	61893
3335	65238	61874
3336	65258	61856
3337	65278	61836
3338	65299	61817
3339	65317	61797
3340	65336	61777
3341	65358	61759
3342	65377	61740
3343	65396	61719
3344	65415	61699
3345	65435	61680
3346	65453	61660
3347	65477	61643
3348	65496	61624
3349	65516	61604
3350	65537	61586
3351	65557	61567
3352	65576	61547
3353	65597	61529
3354	65616	61509
3355	65636	61490
3356	65657	61472
3357	65676	61452
3358	65695	61432
3359	65717	61414
3360	65736	61394
3361	65756	61374
3362	65776	61355
3363	65796	61337
3364	65819	61320
3365	65840	61302
3366	65861	61283
3367	65880	61264
3368	65899	61244
3369	65919	61225
3370	65941	61207
3371	65960	61187
3372	65980	61168
3373	66001	61149
3374	66018	61127
3375	66036	61107
3376	66057	61088
3377	66076	61068
3378	66098	61051
3379	66117	61031
3380	66137	61012
3381	66156	60992
3382	66177	60974
3383	66200	60957
3384	66222	60940
3385	66241	60920
3386	66261	60900
3387	66281	60882
3388	66302	60864
3389	66322	60844
3390	66344	60826
3391	66362	60806
3392	66382	60786
3393	66404	60769
3394	66424	60750
3395	66443	60730
3396	66462	60710
3397	66481	60690
3398	66512	60681
3399	66534	60663
3400	66552	60643
3401	66571	60623
3402	66592	60604
3403	66612	60585
3404	66631	60565
3405	66650	60545
3406	66670	60526
3407	66691	60507
3408	66711	60488
3409	66732	60470
3410	66752	60451
3411	66773	60432
3412	66795	60415
3413	66815	60396
3414	66835	60376
3415	66856	60359
3416	66875	60338
3417	66895	60319
3418	66913	60298
3419	66933	60279
3420	66953	60259
3421	66986	60252
3422	67008	60234
3423	67028	60215
3424	67047	60195
3425	67065	60175
3426	67084	60155
3427	67106	60137
3428	67126	60118
3429	67146	60098
3430	67164	60078
3431	67184	60058
3432	67203	60038
3433	67224	60020
3434	67243	60000
3435	67263	59980
3436	67282	59961
3437	67303	59942
3438	67323	59923
3439	67341	59902
3440	67360	59882
3441	67381	59864
3442	67400	59844
3443	67421	59825
3444	67442	59807
3445	67460	59786
3446	67479	59766
3447	67500	59747
3448	67520	59728
3449	67539	59709
3450	67559	59689
3451	67578	59669
3452	67597	59649
3453	67618	59631
3454	67637	59610
3455	67657	59591
3456	67676	59572
3457	67697	59553
3458	67716	59533
3459	67738	59516
3460	67758	59497
3461	67780	59479
3462	67801	59460
3463	67821	59441
3464	67841	59422
3465	67861	59403
3466	67880	59383
3467	67901	59364
3468	67922	59346
3469	67942	59326
3470	67961	59307
3471	67981	59287
3472	68000	59268
3473	68021	59249
3474	68041	59230
3475	68061	59211
3476	68081	59192
3477	68103	59174
3478	68124	59156
3479	68145	59138
3480	68165	59118
3481	68186	59100
3482	68205	59079
3483	68224	59059
3484	68245	59041
3485	68264	59021
3486	68285	59003
3487	68307	58985
3488	68327	58966
3489	68347	58947
3490	68368	58928
3491	68387	58908
3492	68408	58890
3493	68428	58871
3494	68447	58851
3495	68466	58831
3496	68488	58813
3497	68507	58793
3498	68530	58776
3499	68549	58757
3500	68570	58738
3501	68589	58718
3502	68609	58699
3503	68628	58678
3504	68649	58660
3505	68669	58641
3506	68690	58622
3507	68710	58603
3508	68729	58583
3509	68747	58562
3510	68768	58544
3511	68787	58524
3512	68807	58505
3513	68828	58486
3514	68847	58466
3515	68866	58446
3516	68887	58427
3517	68907	58408
3518	68927	58389
3519	68946	58369
3520	68966	58350
3521	68985	58330
3522	69006	58311
3523	69026	58292
3524	69048	58274
3525	69068	58255
3526	69086	58235
3527	69105	58215
3528	69125	58195
3529	69144	58175
3530	69164	58156
3531	69184	58136
3532	69204	58117
3533	69225	58099
3534	69247	58081
3535	69268	58063
3536	69290	58045
3537	69310	58026
3538	69330	58007
3539	69351	57989
3540	69370	57969
3541	69390	57949
3542	69409	57929
3543	69429	57909
3544	69448	57890
3545	69468	57870
3546	69490	57853
3547	69511	57834
3548	69530	57815
3549	69551	57796
3550	69571	57776
3551	69589	57756
3552	69611	57738
3553	69632	57719
3554	69651	57700
3555	69671	57680
3556	69691	57661
3557	69713	57643
3558	69733	57624
3559	69752	57604
3560	69774	57586
3561	69794	57567
3562	69814	57548
3563	69837	57531
3564	69856	57511
3565	69878	57493
3566	69897	57473
3567	69918	57455
3568	69938	57436
3569	69959	57417
3570	69981	57400
3571	70003	57382
3572	70024	57364
3573	70046	57346
3574	70066	57326
3575	70085	57307
3576	70110	57292
3577	70131	57273
3578	70155	57257
3579	70180	57242
3580	70200	57222
3581	70220	57203
3582	70243	57186
3583	70264	57168
3584	70286	57150
3585	70308	57133
3586	70333	57117
3587	70355	57099
3588	70377	57082
3589	70399	57064
3590	70421	57047
3591	70443	57029
3592	70466	57012
3593	70491	56996
3594	70515	56981
3595	70537	56963
3596	70558	56945
3597	70578	56926
3598	70597	56905
3599	70617	56886
3600	70637	56866
3601	70655	56846
3602	70674	56826
3603	70696	56808
3604	70717	56789
3605	70737	56770
3606	70756	56750
3607	70775	56730
3608	70796	56712
3609	70817	56693
3610	70836	56673
3611	70854	56652
3612	70876	56634
3613	70897	56615
3614	70916	56596
3615	70937	56577
3616	70958	56558
3617	70978	56539
3618	70997	56519
3619	71017	56500
3620	71036	56480
3621	71055	56460
3622	71076	56441
3623	71096	56422
3624	71115	56401
3625	71134	56381
3626	71153	56361
3627	71171	56340
3628	71191	56321
3629	71212	56303
3630	71231	56282
3631	71250	56262
3632	71271	56244
3633	71291	56225
3634	71311	56205
3635	71330	56185
3636	71349	56165
3637	71369	56146
3638	71392	56128
3639	71412	56109
3640	71430	56089
3641	71450	56069
3642	71470	56050
3643	71489	56030
3644	71511	56012
3645	71531	55993
3646	71551	55973
3647	71570	55953
3648	71589	55933
3649	71608	55913
3650	71628	55894
3651	71649	55875
3652	71670	55856
3653	71690	55837
3654	71711	55818
3655	71730	55798
3656	71750	55779
3657	71771	55761
3658	71792	55742
3659	71814	55724
3660	71834	55705
3661	71853	55685
3662	71874	55666
3663	71895	55648
3664	71915	55628
3665	71937	55610
3666	71957	55591
3667	71977	55572
3668	71997	55553
3669	72018	55534
3670	72038	55515
3671	72057	55495
3672	72078	55476
3673	72097	55456
3674	72116	55436
3675	72136	55416
3676	72155	55396
3677	72174	55377
3678	72195	55358
3679	72217	55340
3680	72237	55321
3681	72259	55303
3682	72281	55286
3683	72303	55267
3684	72323	55248
3685	72344	55229
3686	72364	55210
3687	72384	55191
3688	72408	55175
3689	72430	55157
3690	72451	55138
3691	72471	55119
3692	72490	55099
3693	72509	55078
3694	72528	55058
3695	72547	55038
3696	72567	55019
3697	72587	54999
3698	72606	54979
3699	72625	54959
3700	72644	54940
3701	72665	54921
3702	72686	54902
3703	72706	54883
3704	72726	54863
3705	72745	54844
3706	72778	54834
3707	72800	54816
3708	72821	54797
3709	72840	54777
3710	72862	54759
3711	72882	54740
3712	72902	54720
3713	72921	54701
3714	72941	54681
3715	72962	54662
3716	72982	54643
3717	73001	54623
3718	73021	54604
3719	73042	54585
3720	73060	54565
3721	73079	54544
3722	73100	54526
3723	73120	54506
3724	73139	54486
3725	73160	54467
3726	73178	54447
3727	73199	54428
3728	73220	54409
3729	73239	54389
3730	73260	54371
3731	73279	54351
3732	73298	54330
3733	73316	54310
3734	73338	54292
3735	73359	54273
3736	73379	54254
3737	73401	54235
3738	73421	54216
3739	73440	54196
3740	73460	54177
3741	73482	54159
3742	73501	54139
3743	73521	54120
3744	73541	54100
3745	73561	54080
3746	73580	54061
3747	73601	54042
3748	73621	54022
3749	73640	54003
3750	73660	53983
3751	73681	53965
3752	73701	53945
3753	73720	53925
3754	73739	53905
3755	73759	53886
3756	73778	53866
3757	73799	53847
3758	73820	53828
3759	73839	53808
3760	73859	53789
3761	73880	53770
3762	73898	53749
3763	73919	53730
3764	73941	53712
3765	73962	53694
3766	73982	53675
3767	74002	53656
3768	74023	53637
3769	74044	53618
3770	74063	53598
3771	74082	53578
3772	74101	53558
3773	74121	53538
3774	74140	53518
3775	74160	53499
3776	74180	53479
3777	74199	53460
3778	74220	53441
3779	74239	53421
3780	74258	53400
3781	74278	53381
3782	74297	53361
3783	74315	53340
3784	74334	53320
3785	74382	53320
3786	74404	53303
3787	74424	53283
3788	74445	53265
3789	74465	53245
3790	74484	53225
3791	74502	53204
3792	74524	53186
3793	74544	53167
3794	74565	53148
3795	74585	53129
3796	74604	53109
3797	74623	53088
3798	74643	53070
3799	74663	53050
3800	74684	53031
3801	74705	53013
3802	74725	52993
3803	74746	52974
3804	74767	52956
3805	74788	52937
3806	74810	52919
3807	74830	52900
3808	74849	52879
3809	74868	52859
3810	74887	52840
3811	74908	52821
3812	74928	52801
3813	74949	52783
3814	74968	52762
3815	74989	52744
3816	75009	52724
3817	75029	52705
3818	75049	52686
3819	75072	52668
3820	75092	52648
3821	75112	52629
3822	75132	52610
3823	75152	52591
3824	75173	52572
3825	75192	52551
3826	75210	52531
3827	75230	52511
3828	75251	52493
3829	75271	52473
3830	75291	52454
3831	75314	52437
3832	75336	52419
3833	75358	52401
3834	75378	52381
3835	75398	52362
3836	75418	52342
3837	75438	52323
3838	75458	52303
3839	75480	52286
3840	75498	52265
3841	75518	52245
3842	75538	52226
3843	75560	52208
3844	75580	52188
3845	75601	52170
3846	75621	52150
3847	75640	52130
3848	75660	52110
3849	75679	52091
3850	75698	52070
3851	75721	52053
3852	75740	52033
3853	75761	52014
3854	75781	51995
3855	75801	51975
3856	75822	51957
3857	75842	51937
3858	75862	51918
3859	75882	51898
3860	75901	51878
3861	75920	51858
3862	75941	51839
3863	75961	51820
3864	75982	51801
3865	76002	51782
3866	76021	51762
3867	76041	51742
3868	76063	51724
3869	76083	51705
3870	76105	51687
3871	76124	51667
3872	76144	51647
3873	76164	51628
3874	76190	51612
3875	76211	51594
3876	76232	51575
3877	76252	51555
3878	76273	51537
3879	76292	51517
3880	76312	51497
3881	76333	51478
3882	76353	51459
3883	76372	51439
3884	76395	51421
3885	76414	51401
3886	76435	51383
3887	76455	51363
3888	76475	51344
3889	76494	51324
3890	76514	51304
3891	76533	51284
3892	76555	51266
3893	76575	51246
3894	76595	51227
3895	76613	51206
3896	76634	51188
3897	76654	51168
3898	76674	51148
3899	76694	51129
3900	76714	51110
3901	76734	51090
3902	76756	51072
3903	76777	51053
3904	76796	51034
3905	76817	51014
3906	76837	50995
3907	76858	50976
3908	76878	50957
3909	76899	50938
3910	76919	50918
3911	76938	50898
3912	76956	50878
3913	76976	50858
3914	76996	50839
3915	77017	50820
3916	77037	50800
3917	77071	50790
3918	77090	50771
3919	77114	50753
3920	77134	50734
3921	77153	50714
3922	77172	50694
3923	77192	50674
3924	77212	50655
3925	77234	50637
3926	77255	50618
3927	77274	50597
3928	77294	50578
3929	77313	50558
3930	77331	50538
3931	77352	50519
3932	77373	50500
3933	77392	50480
3934	77413	50461
3935	77432	50441
3936	77454	50423
3937	77474	50403
3938	77495	50385
3939	77515	50365
3940	77535	50345
3941	77555	50326
3942	77576	50307
3943	77596	50288
3944	77618	50270
3945	77638	50250
3946	77658	50231
3947	77678	50211
3948	77698	50192
3949	77716	50171
3950	77737	50152
3951	77755	50131
3952	77774	50111
3953	77793	50091
3954	77813	50072
3955	77832	50052
3956	77852	50032
3957	77873	50013
3958	77893	49994
3959	77913	49974
3960	77933	49955
3961	77953	49935
3962	77973	49916
3963	77993	49896
3964	78013	49877
3965	78033	49858
3966	78054	49839
3967	78073	49819
3968	78093	49799
3969	78113	49780
3970	78132	49760
3971	78154	49741
3972	78172	49721
3973	78191	49700
3974	78211	49681
3975	78230	49661
3976	78251	49642
3977	78272	49623
3978	78293	49604
3979	78311	49584
3980	78330	49564
3981	78353	49546
3982	78371	49525
3983	78391	49506
3984	78413	49488
3985	78432	49468
3986	78453	49448
3987	78471	49428
3988	78491	49408
3989	78509	49388
3990	78530	49369
3991	78549	49349
3992	78571	49331
3993	78590	49311
3994	78611	49291
3995	78631	49272
3996	78654	49254
3997	78673	49235
3998	78694	49216
3999	78713	49196
4000	78734	49176
4001	78754	49157
4002	78775	49138
4003	78795	49119
4004	78816	49100
4005	78835	49080
4006	78856	49061
4007	78877	49042
4008	78897	49023
4009	78916	49002
4010	78936	48983
4011	78956	48964
4012	78976	48944
4013	78996	48925
4014	79017	48905
4015	79036	48886
4016	79058	48868
4017	79077	48847
4018	79096	48827
4019	79116	48808
4020	79136	48788
4021	79155	48768
4022	79176	48749
4023	79197	48730
4024	79216	48710
4025	79235	48690
4026	79255	48671
4027	79275	48651
4028	79294	48631
4029	79314	48612
4030	79334	48592
4031	79356	48574
4032	79376	48554
4033	79395	48534
4034	79414	48514
4035	79437	48497
4036	79458	48477
4037	79477	48458
4038	79498	48439
4039	79519	48420
4040	79540	48401
4041	79561	48382
4042	79582	48363
4043	79606	48346
4044	79628	48328
4045	79648	48308
4046	79670	48290
4047	79690	48270
4048	79711	48251
4049	79734	48234
4050	79758	48217
4051	79780	48199
4052	79803	48181
4053	79826	48163
4054	79851	48147
4055	79874	48129
4056	79899	48112
4057	79922	48095
4058	79943	48076
4059	79968	48060
4060	79993	48043
4061	80016	48025
4062	80040	48008
4063	80063	47990
4064	80086	47973
4065	80109	47955
4066	80131	47936
4067	80153	47918
4068	80173	47899
4069	80194	47880
4070	80216	47862
4071	80241	47845
4072	80263	47827
4073	80288	47810
4074	80311	47792
4075	80334	47775
4076	80360	47758
4077	80381	47740
4078	80405	47722
4079	80430	47706
4080	80452	47688
4081	80475	47670
4082	80498	47652
4083	80523	47635
4084	80548	47619
4085	80569	47600
4086	80593	47582
4087	80616	47565
4088	80639	47547
4089	80662	47529
4090	80684	47511
4091	80708	47494
4092	80732	47476
4093	80756	47459
4094	80780	47442
4095	80803	47424
4096	80826	47406
4097	80847	47387
4098	80870	47370
4099	80893	47352
4100	80917	47334
4101	80938	47315
4102	80961	47298
4103	80984	47280
4104	81007	47262
4105	81030	47244
4106	81053	47226
4107	81075	47208
4108	81095	47188
4109	81116	47169
4110	81136	47150
4111	81157	47131
4112	81177	47111
4113	81198	47092
4114	81220	47074
4115	81243	47056
4116	81264	47037
4117	81282	47016
4118	81303	46997
4119	81324	46978
4120	81344	46959
4121	81365	46940
4122	81388	46922
4123	81411	46904
4124	81433	46886
4125	81453	46866
4126	81474	46847
4127	81494	46827
4128	81514	46808
4129	81535	46789
4130	81556	46770
4131	81579	46752
4132	81603	46734
4133	81626	46716
4134	81646	46697
4135	81667	46678
4136	81688	46659
4137	81714	46643
4138	81737	46625
4139	81758	46606
4140	81780	46587
4141	81800	46568
4142	81822	46549
4143	81844	46531
4144	81865	46512
4145	81886	46493
4146	81908	46474
4147	81929	46455
4148	81950	46436
4149	81973	46418
4150	81997	46401
4151	82018	46382
4152	82038	46362
4153	82059	46343
4154	82080	46324
4155	82103	46306
4156	82126	46288
4157	82147	46269
4158	82168	46250
4159	82189	46231
4160	82209	46212
4161	82229	46192
4162	82248	46172
4163	82268	46152
4164	82288	46132
4165	82309	46113
4166	82329	46094
4167	82349	46074
4168	82369	46054
4169	82389	46035
4170	82409	46015
4171	82431	45997
4172	82451	45977
4173	82469	45956
4174	82488	45936
4175	82507	45916
4176	82526	45896
4177	82548	45877
4178	82568	45857
4179	82589	45838
4180	82609	45819
4181	82629	45799
4182	82649	45780
4183	82672	45762
4184	82691	45741
4185	82711	45722
4186	82732	45703
4187	82751	45683
4188	82770	45663
4189	82790	45643
4190	82810	45624
4191	82830	45604
4192	82850	45584
4193	82869	45564
4194	82889	45544
4195	82910	45525
4196	82929	45505
4197	82948	45485
4198	82968	45465
4199	82987	45445
4200	83008	45426
4201	83027	45406
4202	83047	45386
4203	83066	45366
4204	83087	45347
4205	83107	45327
4206	83126	45307
4207	83146	45287
4208	83166	45268
4209	83183	45247
4210	83205	45228
4211	83225	45208
4212	83243	45188
4213	83264	45168
4214	83283	45149
4215	83303	45129
4216	83323	45109
4217	83345	45091
4218	83365	45071
4219	83386	45052
4220	83406	45032
4221	83426	45013
4222	83446	44993
4223	83466	44973
4224	83483	44952
4225	83503	44933
4226	83522	44912
4227	83541	44892
4228	83560	44872
4229	83581	44853
4230	83600	44833
4231	83619	44813
4232	83638	44792
4233	83659	44774
4234	83679	44753
4235	83699	44734
4236	83719	44715
4237	83739	44695
4238	83759	44675
4239	83779	44656
4240	83798	44636
4241	83817	44615
4242	83837	44596
4243	83857	44576
4244	83877	44556
4245	83898	44537
4246	83917	44517
4247	83937	44498
4248	83958	44478
4249	83977	44458
4250	83996	44438
4251	84016	44419
4252	84036	44399
4253	84057	44380
4254	84077	44360
4255	84097	44340
4256	84119	44322
4257	84139	44302
4258	84159	44282
4259	84180	44263
4260	84200	44244
4261	84218	44223
4262	84238	44204
4263	84258	44184
4264	84276	44163
4265	84296	44144
4266	84316	44124
4267	84335	44104
4268	84355	44084
4269	84377	44065
4270	84396	44045
4271	84415	44025
4272	84438	44007
4273	84461	43989
4274	84482	43970
4275	84502	43950
4276	84522	43931
4277	84541	43911
4278	84561	43891
4279	84583	43872
4280	84603	43853
4281	84623	43833
4282	84643	43813
4283	84664	43794
4284	84685	43775
4285	84704	43755
4286	84724	43735
4287	84744	43716
4288	84765	43696
4289	84784	43676
4290	84804	43657
4291	84823	43637
4292	84843	43617
4293	84861	43596
4294	84881	43576
4295	84901	43557
4296	84922	43538
4297	84941	43518
4298	84962	43498
4299	84982	43479
4300	85002	43459
4301	85021	43439
4302	85041	43420
4303	85061	43400
4304	85080	43379
4305	85098	43359
4306	85120	43340
4307	85139	43320
4308	85159	43300
4309	85177	43280
4310	85196	43260
4311	85215	43240
4312	85236	43220
4313	85254	43200
4314	85275	43181
4315	85295	43161
4316	85316	43142
4317	85335	43122
4318	85355	43102
4319	85374	43082
4320	85394	43062
4321	85414	43043
4322	85433	43023
4323	85453	43003
4324	85473	42983
4325	85493	42963
4326	85513	42944
4327	85533	42924
4328	85553	42905
4329	85575	42886
4330	85596	42867
4331	85616	42847
4332	85635	42827
4333	85655	42807
4334	85677	42789
4335	85696	42769
4336	85718	42750
4337	85737	42730
4338	85758	42711
4339	85777	42691
4340	85797	42671
4341	85816	42651
4342	85836	42631
4343	85856	42611
4344	85875	42592
4345	85895	42572
4346	85916	42553
4347	85936	42533
4348	85957	42514
4349	85977	42494
4350	85999	42475
4351	86018	42456
4352	86039	42436
4353	86060	42417
4354	86080	42398
4355	86100	42378
4356	86120	42358
4357	86140	42339
4358	86160	42319
4359	86180	42299
4360	86201	42280
4361	86219	42260
4362	86240	42240
4363	86258	42220
4364	86278	42200
4365	86298	42180
4366	86319	42161
4367	86338	42141
4368	86358	42121
4369	86378	42102
4370	86398	42082
4371	86417	42062
4372	86440	42043
4373	86460	42024
4374	86481	42005
4375	86501	41985
4376	86520	41965
4377	86540	41945
4378	86561	41926
4379	86581	41907
4380	86601	41887
4381	86621	41867
4382	86640	41847
4383	86660	41827
4384	86682	41809
4385	86703	41789
4386	86722	41769
4387	86741	41749
4388	86761	41729
4389	86781	41710
4390	86800	41690
4391	86821	41670
4392	86842	41651
4393	86862	41632
4394	86882	41612
4395	86902	41593
4396	86922	41573
4397	86941	41553
4398	86961	41533
4399	86981	41513
4400	87001	41494
4401	87021	41474
4402	87041	41455
4403	87061	41435
4404	87080	41415
4405	87100	41395
4406	87120	41375
4407	87139	41355
4408	87159	41335
4409	87179	41316
4410	87200	41297
4411	87225	41280
4412	87244	41259
4413	87265	41240
4414	87284	41220
4415	87306	41201
4416	87325	41181
4417	87345	41161
4418	87365	41142
4419	87385	41122
4420	87405	41102
4421	87426	41083
4422	87445	41063
4423	87466	41044
4424	87488	41025
4425	87509	41006
4426	87529	40986
4427	87550	40967
4428	87570	40947
4429	87591	40928
4430	87612	40909
4431	87632	40890
4432	87652	40870
4433	87672	40850
4434	87692	40830
4435	87712	40811
4436	87731	40791
4437	87752	40771
4438	87772	40752
4439	87792	40732
4440	87814	40713
4441	87835	40694
4442	87855	40675
4443	87875	40655
4444	87895	40635
4445	87914	40615
4446	87933	40595
4447	87955	40576
4448	87976	40557
4449	87996	40537
4450	88016	40517
4451	88035	40497
4452	88055	40478
4453	88075	40458
4454	88096	40439
4455	88115	40419
4456	88136	40400
4457	88155	40380
4458	88177	40361
4459	88195	40340
4460	88215	40321
4461	88235	40301
4462	88254	40280
4463	88273	40261
4464	88294	40241
4465	88313	40221
4466	88333	40201
4467	88352	40181
4468	88372	40162
4469	88394	40143
4470	88415	40124
4471	88435	40104
4472	88455	40084
4473	88475	40065
4474	88495	40045
4475	88515	40025
4476	88536	40006
4477	88555	39986
4478	88576	39967
4479	88597	39948
4480	88617	39928
4481	88637	39908
4482	88657	39888
4483	88675	39868
4484	88697	39849
4485	88716	39829
4486	88736	39809
4487	88756	39790
4488	88776	39770
4489	88795	39750
4490	88815	39730
4491	88834	39710
4492	88853	39690
4493	88873	39670
4494	88894	39651
4495	88913	39631
4496	88933	39611
4497	88953	39592
4498	88973	39572
4499	88992	39552
4500	89013	39532
4501	89033	39513
4502	89053	39493
4503	89072	39473
4504	89092	39453
4505	89110	39433
4506	89131	39414
4507	89151	39394
4508	89172	39375
4509	89192	39355
4510	89213	39336
4511	89232	39316
4512	89253	39296
4513	89272	39276
4514	89293	39257
4515	89312	39237
4516	89333	39218
4517	89353	39198
4518	89376	39179
4519	89395	39160
4520	89416	39140
4521	89436	39121
4522	89455	39100
4523	89473	39080
4524	89494	39061
4525	89513	39041
4526	89535	39022
4527	89555	39002
4528	89576	38983
4529	89599	38964
4530	89624	38947
4531	89647	38929
4532	89683	38916
4533	89704	38897
4534	89723	38876
4535	89743	38857
4536	89764	38837
4537	89782	38817
4538	89801	38797
4539	89819	38776
4540	89839	38757
4541	89859	38737
4542	89878	38717
4543	89897	38697
4544	89919	38678
4545	89939	38658
4546	89960	38639
4547	89978	38618
4548	89997	38598
4549	90018	38579
4550	90037	38559
4551	90057	38539
4552	90078	38520
4553	90099	38501
4554	90118	38481
4555	90138	38461
4556	90159	38441
4557	90179	38422
4558	90198	38402
4559	90218	38382
4560	90238	38362
4561	90260	38344
4562	90281	38324
4563	90300	38304
4564	90319	38284
4565	90339	38264
4566	90361	38245
4567	90381	38226
4568	90401	38206
4569	90421	38186
4570	90441	38166
4571	90461	38147
4572	90483	38128
4573	90502	38108
4574	90524	38089
4575	90545	38070
4576	90566	38050
4577	90586	38031
4578	90606	38011
4579	90626	37991
4580	90646	37972
4581	90665	37952
4582	90686	37932
4583	90706	37913
4584	90728	37894
4585	90748	37874
4586	90768	37854
4587	90788	37835
4588	90809	37815
4589	90830	37796
4590	90849	37776
4591	90869	37756
4592	90889	37737
4593	90909	37717
4594	90928	37697
4595	90948	37677
4596	90968	37657
4597	90988	37638
4598	91008	37618
4599	91028	37598
4600	91049	37579
4601	91070	37559
4602	91089	37539
4603	91109	37520
4604	91128	37500
4605	91149	37480
4606	91167	37460
4607	91185	37440
4608	91205	37420
4609	91226	37400
4610	91245	37380
4611	91266	37361
4612	91286	37341
4613	91306	37322
4614	91326	37302
4615	91346	37282
4616	91369	37264
4617	91389	37244
4618	91408	37224
4619	91426	37203
4620	91445	37183
4621	91465	37163
4622	91483	37143
4623	91503	37123
4624	91523	37104
4625	91543	37084
4626	91563	37064
4627	91582	37044
4628	91603	37025
4629	91624	37006
4630	91645	36986
4631	91665	36966
4632	91685	36947
4633	91705	36927
4634	91727	36908
4635	91748	36889
4636	91768	36869
4637	91787	36849
4638	91806	36829
4639	91825	36809
4640	91846	36789
4641	91866	36770
4642	91887	36750
4643	91907	36731
4644	91928	36711
4645	91948	36692
4646	91967	36672
4647	91986	36652
4648	92007	36632
4649	92027	36613
4650	92046	36592
4651	92066	36573
4652	92086	36553
4653	92106	36533
4654	92126	36514
4655	92146	36494
4656	92165	36474
4657	92185	36454
4658	92205	36434
4659	92224	36415
4660	92243	36394
4661	92265	36375
4662	92285	36356
4663	92306	36336
4664	92326	36316
4665	92348	36298
4666	92368	36278
4667	92387	36258
4668	92407	36238
4669	92429	36219
4670	92449	36199
4671	92469	36180
4672	92488	36160
4673	92508	36140
4674	92528	36120
4675	92547	36100
4676	92566	36080
4677	92585	36060
4678	92604	36040
4679	92624	36020
4680	92644	36000
4681	92666	35981
4682	92685	35962
4683	92706	35942
4684	92726	35922
4685	92745	35902
4686	92765	35883
4687	92784	35863
4688	92803	35842
4689	92823	35823
4690	92842	35803
4691	92864	35783
4692	92883	35764
4693	92904	35744
4694	92924	35725
4695	92944	35705
4696	92964	35685
4697	92985	35666
4698	93003	35645
4699	93025	35626
4700	93045	35607
4701	93065	35587
4702	93085	35567
4703	93106	35548
4704	93124	35527
4705	93145	35508
4706	93165	35488
4707	93186	35469
4708	93205	35449
4709	93225	35429
4710	93243	35409
4711	93265	35390
4712	93284	35370
4713	93304	35350
4714	93324	35330
4715	93344	35311
4716	93363	35290
4717	93383	35271
4718	93402	35251
4719	93422	35231
4720	93441	35211
4721	93462	35192
4722	93481	35171
4723	93501	35152
4724	93522	35132
4725	93543	35113
4726	93563	35093
4727	93586	35075
4728	93607	35055
4729	93626	35035
4730	93646	35015
4731	93665	34995
4732	93685	34976
4733	93706	34956
4734	93727	34937
4735	93745	34917
4736	93763	34896
4737	93782	34876
4738	93802	34856
4739	93827	34838
4740	93856	34822
4741	93878	34803
4742	93899	34784
4743	93918	34764
4744	93940	34744
4745	93960	34725
4746	93982	34706
4747	94004	34687
4748	94024	34667
4749	94045	34648
4750	94065	34628
4751	94085	34608
4752	94105	34589
4753	94125	34569
4754	94143	34548
4755	94162	34528
4756	94181	34508
4757	94200	34488
4758	94222	34469
4759	94243	34450
4760	94263	34430
4761	94283	34410
4762	94304	34391
4763	94325	34372
4764	94345	34352
4765	94365	34332
4766	94386	34313
4767	94409	34294
4768	94428	34274
4769	94449	34255
4770	94467	34234
4771	94486	34214
4772	94505	34194
4773	94525	34174
4774	94544	34154
4775	94564	34135
4776	94583	34114
4777	94602	34095
4778	94624	34075
4779	94645	34056
4780	94666	34037
4781	94684	34016
4782	94703	33996
4783	94723	33976
4784	94743	33957
4785	94765	33938
4786	94784	33918
4787	94805	33898
4788	94824	33878
4789	94844	33859
4790	94863	33838
4791	94884	33819
4792	94904	33799
4793	94925	33780
4794	94943	33759
4795	94963	33740
4796	94984	33720
4797	95005	33701
4798	95025	33681
4799	95045	33661
4800	95063	33641
4801	95083	33621
4802	95103	33601
4803	95124	33582
4804	95143	33562
4805	95165	33543
4806	95184	33523
4807	95204	33503
4808	95224	33483
4809	95244	33464
4810	95264	33444
4811	95286	33425
4812	95306	33405
4813	95326	33385
4814	95346	33366
4815	95367	33346
4816	95386	33327
4817	95409	33308
4818	95428	33287
4819	95448	33268
4820	95467	33248
4821	95486	33228
4822	95506	33208
4823	95527	33189
4824	95545	33168
4825	95565	33148
4826	95584	33128
4827	95603	33108
4828	95623	33088
4829	95643	33069
4830	95663	33049
4831	95683	33029
4832	95703	33010
4833	95723	32990
4834	95742	32970
4835	95763	32950
4836	95784	32931
4837	95805	32912
4838	95826	32892
4839	95845	32872
4840	95865	32852
4841	95887	32833
4842	95906	32813
4843	95927	32794
4844	95947	32774
4845	95966	32754
4846	95985	32734
4847	96006	32715
4848	96026	32695
4849	96046	32675
4850	96065	32655
4851	96085	32635
4852	96106	32616
4853	96127	32597
4854	96147	32577
4855	96168	32557
4856	96189	32538
4857	96208	32518
4858	96227	32498
4859	96247	32478
4860	96266	32458
4861	96286	32438
4862	96306	32419
4863	96327	32399
4864	96347	32379
4865	96366	32359
4866	96384	32339
4867	96405	32320
4868	96425	32300
4869	96443	32280
