iter	Passed	Remaining
1646	41226	121477
1647	41250	121449
1648	41274	121421
1649	41300	121399
1650	41325	121372
1651	41349	121345
1652	41376	121324
1653	41400	121299
1654	41425	121273
1655	41449	121244
1656	41477	121228
1657	41502	121202
1658	41528	121180
1659	41554	121158
1660	41578	121130
1661	41603	121104
1662	41628	121080
1663	41653	121054
1664	41680	121035
1665	41707	121016
1666	41733	120995
1667	41761	120976
1668	41802	120998
1669	41841	121013
1670	41869	120996
1671	41896	120979
1672	41924	120960
1673	41951	120943
1674	41979	120925
1675	42004	120901
1676	42031	120881
1677	42059	120863
1678	42085	120842
1679	42111	120819
1680	42139	120803
1681	42167	120785
1682	42192	120762
1683	42216	120732
1684	42243	120713
1685	42269	120691
1686	42295	120668
1687	42321	120645
1688	42349	120629
1689	42375	120608
1690	42400	120582
1691	42425	120556
1692	42449	120528
1693	42472	120497
1694	42496	120469
1695	42520	120441
1696	42547	120421
1697	42571	120393
1698	42596	120368
1699	42620	120341
1700	42644	120311
1701	42670	120288
1702	42694	120260
1703	42719	120235
1704	42753	120236
1705	42781	120220
1706	42804	120188
1707	42829	120163
1708	42856	120142
1709	42880	120115
1710	42905	120089
1711	42929	120061
1712	42953	120033
1713	42977	120007
1714	43001	119978
1715	43026	119951
1716	43050	119924
1717	43077	119903
1718	43100	119874
1719	43126	119850
1720	43152	119828
1721	43180	119812
1722	43204	119785
1723	43228	119756
1724	43252	119728
1725	43275	119698
1726	43298	119665
1727	43321	119634
1728	43346	119610
1729	43372	119588
1730	43397	119561
1731	43421	119533
1732	43446	119509
1733	43472	119486
1734	43497	119460
1735	43520	119431
1736	43548	119413
1737	43574	119390
1738	43599	119366
1739	43623	119339
1740	43649	119314
1741	43674	119289
1742	43715	119308
1743	43781	119394
1744	43818	119401
1745	43861	119424
1746	43887	119402
1747	43914	119383
1748	43937	119351
1749	43963	119329
1750	43997	119329
1751	44022	119303
1752	44050	119286
1753	44077	119264
1754	44101	119238
1755	44127	119213
1756	44151	119186
1757	44178	119165
1758	44205	119145
1759	44231	119123
1760	44257	119100
1761	44283	119077
1762	44308	119052
1763	44333	119027
1764	44358	119001
1765	44384	118978
1766	44409	118953
1767	44436	118932
1768	44462	118909
1769	44486	118882
1770	44511	118855
1771	44535	118828
1772	44560	118801
1773	44584	118774
1774	44610	118751
1775	44635	118725
1776	44659	118698
1777	44684	118672
1778	44709	118647
1779	44734	118622
1780	44759	118595
1781	44783	118568
1782	44810	118549
1783	44838	118530
1784	44862	118503
1785	44885	118471
1786	44909	118444
1787	44935	118421
1788	44961	118399
1789	44984	118368
1790	45010	118344
1791	45035	118317
1792	45060	118294
1793	45086	118269
1794	45110	118243
1795	45136	118220
1796	45162	118197
1797	45185	118166
1798	45211	118142
1799	45247	118147
1800	45277	118132
1801	45299	118101
1802	45324	118075
1803	45349	118049
1804	45374	118023
1805	45399	117997
1806	45420	117962
1807	45445	117936
1808	45472	117916
1809	45496	117888
1810	45519	117859
1811	45543	117829
1812	45569	117807
1813	45593	117777
1814	45616	117747
1815	45641	117721
1816	45666	117697
1817	45691	117672
1818	45714	117641
1819	45739	117614
1820	45762	117585
1821	45788	117562
1822	45811	117532
1823	45834	117501
1824	45859	117474
1825	45885	117451
1826	45908	117422
1827	45934	117398
1828	45959	117374
1829	45983	117344
1830	46008	117319
1831	46036	117303
1832	46058	117270
1833	46083	117243
1834	46108	117219
1835	46134	117196
1836	46161	117175
1837	46185	117147
1838	46211	117124
1839	46235	117096
1840	46260	117070
1841	46287	117051
1842	46311	117023
1843	46336	116997
1844	46361	116971
1845	46389	116953
1846	46415	116930
1847	46441	116907
1848	46467	116885
1849	46492	116858
1850	46517	116833
1851	46542	116807
1852	46564	116775
1853	46589	116749
1854	46613	116721
1855	46638	116697
1856	46666	116678
1857	46691	116654
1858	46717	116629
1859	46742	116605
1860	46767	116578
1861	46792	116553
1862	46816	116525
1863	46845	116509
1864	46869	116481
1865	46890	116448
1866	46916	116424
1867	46943	116404
1868	46969	116381
1869	46995	116356
1870	47019	116330
1871	47046	116309
1872	47072	116287
1873	47098	116262
1874	47122	116234
1875	47148	116212
1876	47173	116186
1877	47198	116160
1878	47223	116135
1879	47248	116111
1880	47274	116088
1881	47299	116062
1882	47326	116042
1883	47352	116017
1884	47379	115997
1885	47403	115970
1886	47427	115941
1887	47456	115926
1888	47483	115906
1889	47507	115878
1890	47530	115848
1891	47554	115819
1892	47580	115795
1893	47602	115764
1894	47630	115746
1895	47657	115725
1896	47682	115698
1897	47706	115671
1898	47731	115647
1899	47757	115622
1900	47782	115597
1901	47806	115569
1902	47830	115543
1903	47858	115523
1904	47882	115496
1905	47908	115472
1906	47931	115442
1907	47957	115419
1908	47982	115394
1909	48007	115367
1910	48034	115346
1911	48059	115322
1912	48081	115290
1913	48106	115264
1914	48130	115237
1915	48157	115215
1916	48183	115194
1917	48208	115167
1918	48233	115143
1919	48259	115120
1920	48284	115093
1921	48310	115071
1922	48338	115051
1923	48363	115026
1924	48390	115005
1925	48416	114982
1926	48442	114960
1927	48468	114936
1928	48491	114907
1929	48515	114878
1930	48540	114852
1931	48563	114822
1932	48587	114794
1933	48614	114773
1934	48638	114747
1935	48663	114720
1936	48688	114695
1937	48712	114668
1938	48737	114643
1939	48763	114620
1940	48794	114607
1941	48820	114584
1942	48845	114559
1943	48871	114535
1944	48899	114517
1945	48922	114488
1946	48947	114461
1947	48971	114434
1948	48996	114408
1949	49021	114384
1950	49047	114359
1951	49073	114337
1952	49098	114312
1953	49124	114288
1954	49152	114270
1955	49178	114246
1956	49199	114213
1957	49225	114188
1958	49254	114172
1959	49280	114149
1960	49303	114119
1961	49330	114097
1962	49354	114070
1963	49382	114051
1964	49406	114025
1965	49431	113999
1966	49456	113973
1967	49480	113946
1968	49504	113918
1969	49530	113893
1970	49553	113864
1971	49578	113839
1972	49603	113812
1973	49628	113788
1974	49653	113762
1975	49677	113736
1976	49703	113712
1977	49728	113686
1978	49752	113658
1979	49777	113632
1980	49801	113604
1981	49828	113584
1982	49853	113560
1983	49880	113537
1984	49906	113515
1985	49930	113487
1986	49952	113455
1987	49976	113426
1988	50000	113399
1989	50024	113371
1990	50048	113344
1991	50071	113313
1992	50095	113285
1993	50121	113263
1994	50144	113233
1995	50167	113203
1996	50189	113171
1997	50216	113150
1998	50242	113127
1999	50268	113105
2000	50295	113082
2001	50321	113059
2002	50346	113035
2003	50371	113008
2004	50395	112980
2005	50421	112958
2006	50446	112932
2007	50469	112902
2008	50510	112912
2009	50536	112890
2010	50560	112862
2011	50584	112834
2012	50610	112811
2013	50638	112791
2014	50663	112766
2015	50687	112739
2016	50712	112713
2017	50736	112687
2018	50761	112661
2019	50786	112635
2020	50811	112609
2021	50835	112583
2022	50861	112558
2023	50887	112536
2024	50912	112510
2025	50938	112486
2026	50962	112459
2027	50986	112431
2028	51011	112406
2029	51037	112383
2030	51064	112361
2031	51087	112332
2032	51111	112303
2033	51136	112278
2034	51161	112252
2035	51184	112223
2036	51206	112192
2037	51230	112165
2038	51256	112141
2039	51282	112117
2040	51308	112093
2041	51332	112067
2042	51361	112050
2043	51385	112021
2044	51411	111998
2045	51436	111973
2046	51463	111953
2047	51490	111931
2048	51514	111904
2049	51539	111879
2050	51564	111853
2051	51589	111826
2052	51615	111803
2053	51640	111779
2054	51665	111754
2055	51693	111733
2056	51717	111707
2057	51740	111677
2058	51766	111653
2059	51789	111624
2060	51815	111600
2061	51840	111574
2062	51864	111547
2063	51890	111524
2064	51913	111495
2065	51939	111471
2066	51963	111443
2067	51988	111418
2068	52016	111398
2069	52043	111377
2070	52068	111353
2071	52093	111326
2072	52120	111305
2073	52145	111280
2074	52168	111250
2075	52194	111226
2076	52219	111202
2077	52244	111177
2078	52269	111152
2079	52295	111127
2080	52321	111104
2081	52348	111083
2082	52378	111069
2083	52406	111049
2084	52429	111020
2085	52454	110993
2086	52476	110962
2087	52501	110938
2088	52529	110918
2089	52554	110892
2090	52581	110870
2091	52606	110845
2092	52631	110820
2093	52656	110795
2094	52681	110769
2095	52706	110743
2096	52730	110717
2097	52756	110693
2098	52782	110669
2099	52809	110648
2100	52836	110626
2101	52861	110600
2102	52886	110576
2103	52912	110552
2104	52937	110528
2105	52961	110500
2106	52985	110472
2107	53010	110447
2108	53036	110423
2109	53063	110401
2110	53088	110375
2111	53114	110353
2112	53141	110333
2113	53166	110307
2114	53192	110282
2115	53218	110259
2116	53241	110229
2117	53266	110204
2118	53293	110183
2119	53318	110158
2120	53343	110131
2121	53366	110103
2122	53394	110082
2123	53419	110058
2124	53443	110030
2125	53469	110007
2126	53491	109976
2127	53512	109942
2128	53538	109917
2129	53563	109892
2130	53588	109866
2131	53612	109841
2132	53641	109822
2133	53669	109802
2134	53695	109781
2135	53720	109754
2136	53745	109729
2137	53770	109703
2138	53797	109682
2139	53822	109656
2140	53847	109630
2141	53872	109606
2142	53897	109581
2143	53921	109554
2144	53945	109526
2145	53970	109499
2146	53997	109478
2147	54025	109458
2148	54050	109434
2149	54074	109406
2150	54100	109384
2151	54125	109356
2152	54148	109328
2153	54172	109301
2154	54197	109275
2155	54221	109248
2156	54245	109220
2157	54272	109199
2158	54299	109176
2159	54324	109152
2160	54350	109129
2161	54375	109103
2162	54401	109078
2163	54426	109053
2164	54454	109034
2165	54479	109009
2166	54504	108984
2167	54529	108958
2168	54555	108934
2169	54582	108912
2170	54609	108891
2171	54634	108867
2172	54659	108841
2173	54684	108815
2174	54714	108799
2175	54738	108773
2176	54762	108745
2177	54784	108713
2178	54807	108685
2179	54832	108658
2180	54858	108635
2181	54883	108610
2182	54907	108583
2183	54933	108559
2184	54960	108537
2185	54986	108513
2186	55011	108488
2187	55036	108463
2188	55060	108436
2189	55085	108410
2190	55112	108388
2191	55137	108362
2192	55161	108335
2193	55184	108307
2194	55209	108280
2195	55234	108255
2196	55263	108238
2197	55292	108219
2198	55316	108192
2199	55341	108166
2200	55367	108143
2201	55392	108118
2202	55418	108094
2203	55443	108069
2204	55469	108045
2205	55496	108025
2206	55521	107998
2207	55544	107968
2208	55567	107939
2209	55591	107913
2210	55617	107888
2211	55642	107863
2212	55668	107840
2213	55694	107816
2214	55718	107789
2215	55742	107762
2216	55767	107736
2217	55793	107712
2218	55817	107686
2219	55841	107658
2220	55865	107631
2221	55892	107609
2222	55912	107574
2223	55935	107544
2224	55959	107518
2225	55985	107494
2226	56007	107463
2227	56029	107432
2228	56054	107405
2229	56080	107382
2230	56104	107356
2231	56130	107332
2232	56156	107308
2233	56181	107283
2234	56206	107257
2235	56230	107230
2236	56255	107204
2237	56285	107188
2238	56309	107161
2239	56332	107131
2240	56354	107102
2241	56379	107076
2242	56405	107051
2243	56430	107025
2244	56454	106998
2245	56479	106973
2246	56505	106949
2247	56529	106922
2248	56553	106895
2249	56576	106866
2250	56600	106840
2251	56625	106813
2252	56651	106790
2253	56676	106765
2254	56702	106742
2255	56727	106716
2256	56752	106690
2257	56777	106665
2258	56801	106637
2259	56825	106610
2260	56849	106584
2261	56874	106558
2262	56898	106531
2263	56924	106507
2264	56952	106486
2265	56977	106461
2266	57001	106434
2267	57025	106408
2268	57049	106380
2269	57074	106355
2270	57106	106341
2271	57137	106328
2272	57172	106320
2273	57203	106306
2274	57232	106289
2275	57264	106277
2276	57297	106265
2277	57334	106262
2278	57367	106251
2279	57395	106232
2280	57422	106209
2281	57448	106186
2282	57477	106169
2283	57506	106150
2284	57531	106124
2285	57557	106101
2286	57582	106076
2287	57607	106050
2288	57631	106023
2289	57657	105999
2290	57682	105974
2291	57709	105951
2292	57735	105927
2293	57762	105906
2294	57789	105885
2295	57815	105860
2296	57840	105835
2297	57867	105812
2298	57892	105787
2299	57916	105759
2300	57941	105734
2301	57970	105716
2302	57997	105694
2303	58020	105665
2304	58044	105638
2305	58070	105615
2306	58097	105592
2307	58120	105563
2308	58144	105535
2309	58168	105509
2310	58196	105489
2311	58223	105466
2312	58250	105444
2313	58276	105420
2314	58305	105402
2315	58329	105375
2316	58355	105353
2317	58379	105324
2318	58407	105304
2319	58430	105276
2320	58455	105250
2321	58481	105227
2322	58507	105202
2323	58529	105172
2324	58557	105151
2325	58583	105128
2326	58609	105103
2327	58638	105085
2328	58664	105062
2329	58690	105038
2330	58714	105011
2331	58740	104988
2332	58765	104962
2333	58790	104936
2334	58817	104914
2335	58844	104891
2336	58869	104866
2337	58892	104838
2338	58918	104814
2339	58946	104793
2340	58971	104768
2341	58999	104747
2342	59026	104726
2343	59053	104704
2344	59078	104678
2345	59106	104658
2346	59133	104635
2347	59159	104612
2348	59183	104585
2349	59209	104561
2350	59233	104534
2351	59259	104510
2352	59284	104484
2353	59310	104461
2354	59336	104437
2355	59365	104418
2356	59392	104396
2357	59422	104380
2358	59454	104366
2359	59482	104346
2360	59508	104321
2361	59537	104303
2362	59565	104283
2363	59593	104262
2364	59621	104243
2365	59650	104225
2366	59680	104207
2367	59708	104187
2368	59737	104168
2369	59764	104146
2370	59791	104123
2371	59817	104101
2372	59843	104076
2373	59870	104053
2374	59896	104031
2375	59921	104005
2376	59951	103988
2377	59979	103967
2378	60004	103941
2379	60028	103915
2380	60056	103893
2381	60077	103862
2382	60104	103838
2383	60131	103816
2384	60156	103792
2385	60182	103767
2386	60209	103746
2387	60235	103721
2388	60263	103702
2389	60291	103681
2390	60316	103655
2391	60341	103630
2392	60367	103606
2393	60393	103581
2394	60420	103560
2395	60447	103538
2396	60473	103513
2397	60498	103488
2398	60524	103464
2399	60548	103437
2400	60574	103413
2401	60599	103388
2402	60626	103364
2403	60654	103344
2404	60680	103320
2405	60707	103299
2406	60735	103278
2407	60762	103255
2408	60787	103230
2409	60812	103205
2410	60840	103184
2411	60864	103157
2412	60888	103130
2413	60912	103101
2414	60940	103081
2415	60967	103058
2416	60993	103036
2417	61022	103016
2418	61049	102994
2419	61076	102971
2420	61103	102949
2421	61129	102925
2422	61155	102901
2423	61180	102876
2424	61209	102857
2425	61235	102833
2426	61265	102816
2427	61294	102797
2428	61322	102777
2429	61349	102754
2430	61376	102732
2431	61401	102706
2432	61426	102679
2433	61451	102655
2434	61478	102632
2435	61501	102603
2436	61526	102577
2437	61549	102549
2438	61573	102521
2439	61597	102495
2440	61620	102466
2441	61648	102444
2442	61672	102417
2443	61698	102393
2444	61723	102367
2445	61748	102341
2446	61774	102317
2447	61801	102294
2448	61828	102273
2449	61854	102248
2450	61879	102224
2451	61904	102198
2452	61928	102170
2453	61953	102144
2454	61977	102117
2455	62002	102092
2456	62029	102070
2457	62054	102043
2458	62078	102016
2459	62101	101988
2460	62126	101961
2461	62150	101934
2462	62181	101919
2463	62215	101907
2464	62244	101888
2465	62271	101865
2466	62299	101846
2467	62329	101827
2468	62358	101808
2469	62388	101791
2470	62419	101775
2471	62449	101757
2472	62476	101736
2473	62526	101750
2474	62555	101731
2475	62581	101707
2476	62607	101683
2477	62635	101662
2478	62661	101637
2479	62687	101614
2480	62715	101593
2481	62743	101573
2482	62769	101548
2483	62795	101524
2484	62822	101502
2485	62850	101481
2486	62877	101458
2487	62903	101434
2488	62931	101413
2489	62959	101392
2490	62985	101367
2491	63010	101343
2492	63039	101323
2493	63065	101299
2494	63092	101276
2495	63123	101261
2496	63152	101241
2497	63180	101220
2498	63205	101193
2499	63229	101167
2500	63254	101140
2501	63278	101114
2502	63304	101089
2503	63330	101065
2504	63356	101042
2505	63382	101017
2506	63406	100989
2507	63431	100963
2508	63458	100941
2509	63484	100917
2510	63510	100893
2511	63538	100873
2512	63569	100855
2513	63594	100830
2514	63620	100805
2515	63648	100785
2516	63678	100767
2517	63708	100748
2518	63737	100729
2519	63765	100709
2520	63794	100688
2521	63822	100669
2522	63851	100648
2523	63878	100625
2524	63905	100602
2525	63931	100579
2526	63956	100553
2527	63984	100532
2528	64011	100510
2529	64060	100521
2530	64088	100500
2531	64118	100483
2532	64151	100468
2533	64178	100446
2534	64207	100427
2535	64237	100409
2536	64265	100387
2537	64290	100362
2538	64320	100343
2539	64348	100322
2540	64375	100299
2541	64403	100279
2542	64433	100260
2543	64460	100237
2544	64486	100213
2545	64513	100190
2546	64538	100165
2547	64563	100139
2548	64588	100114
2549	64612	100085
2550	64639	100063
2551	64665	100039
2552	64694	100019
2553	64720	99995
2554	64759	99990
2555	64809	100003
2556	64851	100003
2557	64887	99994
2558	64918	99977
2559	64946	99956
2560	64972	99931
2561	64996	99905
2562	65024	99883
2563	65050	99859
2564	65076	99834
2565	65101	99808
2566	65125	99781
2567	65152	99758
2568	65177	99733
2569	65204	99709
2570	65231	99686
2571	65259	99664
2572	65284	99639
2573	65308	99611
2574	65332	99584
2575	65358	99559
2576	65381	99531
2577	65405	99503
2578	65436	99486
2579	65462	99462
2580	65484	99431
2581	65511	99408
2582	65534	99380
2583	65564	99361
2584	65589	99336
2585	65615	99311
2586	65641	99287
2587	65668	99263
2588	65693	99237
2589	65717	99210
2590	65740	99181
2591	65763	99152
2592	65788	99127
2593	65813	99100
2594	65838	99075
2595	65862	99048
2596	65887	99021
2597	65911	98994
2598	65938	98971
2599	65963	98945
2600	65992	98925
2601	66018	98901
2602	66042	98873
2603	66066	98846
2604	66091	98819
2605	66116	98794
2606	66140	98767
2607	66163	98738
2608	66189	98713
2609	66217	98692
2610	66242	98665
2611	66268	98641
2612	66316	98650
2613	66345	98629
2614	66370	98604
2615	66396	98578
2616	66422	98555
2617	66447	98529
2618	66473	98504
2619	66499	98480
2620	66525	98456
2621	66550	98430
2622	66573	98401
2623	66597	98373
2624	66624	98351
2625	66647	98321
2626	66670	98293
2627	66696	98267
2628	66722	98243
2629	66748	98218
2630	66771	98190
2631	66795	98162
2632	66821	98137
2633	66844	98109
2634	66869	98084
2635	66892	98054
2636	66916	98027
2637	66942	98002
2638	66965	97974
2639	66992	97951
2640	67023	97934
2641	67051	97911
2642	67074	97883
2643	67099	97857
2644	67124	97832
2645	67151	97808
2646	67177	97783
2647	67202	97758
2648	67227	97732
2649	67254	97708
2650	67277	97680
2651	67303	97656
2652	67328	97630
2653	67353	97604
2654	67379	97579
2655	67404	97553
2656	67429	97527
2657	67455	97502
2658	67480	97477
2659	67505	97452
2660	67530	97425
2661	67554	97398
2662	67580	97374
2663	67607	97350
2664	67632	97324
2665	67657	97298
2666	67682	97272
2667	67706	97245
2668	67730	97218
2669	67755	97192
2670	67782	97168
2671	67808	97144
2672	67832	97117
2673	67857	97091
2674	67883	97067
2675	67909	97042
2676	67933	97015
2677	67961	96992
2678	67988	96970
2679	68013	96944
2680	68035	96915
2681	68058	96885
2682	68083	96859
2683	68107	96833
2684	68132	96806
2685	68156	96779
2686	68183	96756
2687	68208	96730
2688	68233	96704
2689	68259	96680
2690	68286	96657
2691	68313	96633
2692	68338	96608
2693	68364	96583
2694	68391	96559
2695	68416	96534
2696	68442	96509
2697	68467	96484
2698	68492	96458
2699	68518	96432
2700	68543	96407
2701	68568	96381
2702	68595	96358
2703	68619	96331
2704	68645	96307
2705	68671	96282
2706	68695	96255
2707	68720	96228
2708	68744	96202
2709	68770	96176
2710	68795	96151
2711	68822	96128
2712	68848	96103
2713	68874	96079
2714	68898	96051
2715	68924	96027
2716	68950	96002
2717	68976	95978
2718	69003	95955
2719	69031	95933
2720	69055	95906
2721	69082	95883
2722	69107	95857
2723	69132	95830
2724	69154	95801
2725	69179	95774
2726	69205	95750
2727	69233	95728
2728	69256	95700
2729	69280	95673
2730	69305	95646
2731	69332	95624
2732	69357	95598
2733	69382	95572
2734	69408	95547
2735	69437	95526
2736	69463	95502
2737	69488	95477
2738	69513	95450
2739	69540	95427
2740	69566	95403
2741	69592	95378
2742	69618	95353
2743	69647	95333
2744	69674	95311
2745	69700	95286
2746	69726	95261
2747	69752	95236
2748	69776	95210
2749	69801	95183
2750	69826	95157
2751	69852	95132
2752	69877	95107
2753	69900	95078
2754	69924	95051
2755	69949	95025
2756	69972	94997
2757	69995	94968
2758	70017	94938
2759	70040	94910
2760	70066	94885
2761	70090	94858
2762	70114	94831
2763	70138	94803
2764	70165	94780
2765	70194	94759
2766	70220	94734
2767	70245	94709
2768	70272	94686
2769	70296	94659
2770	70323	94635
2771	70349	94611
2772	70377	94589
2773	70402	94563
2774	70427	94537
2775	70452	94511
2776	70479	94489
2777	70505	94463
2778	70529	94436
2779	70555	94411
2780	70581	94387
2781	70605	94360
2782	70629	94333
2783	70657	94311
2784	70684	94288
2785	70710	94264
2786	70735	94238
2787	70761	94213
2788	70787	94189
2789	70810	94160
2790	70838	94138
2791	70863	94113
2792	70889	94087
2793	70918	94066
2794	70945	94043
2795	70972	94021
2796	70999	93997
2797	71023	93970
2798	71048	93944
2799	71076	93921
2800	71101	93896
2801	71125	93869
2802	71152	93846
2803	71178	93821
2804	71205	93797
2805	71230	93772
2806	71255	93747
2807	71281	93721
2808	71308	93698
2809	71336	93676
2810	71362	93652
2811	71388	93627
2812	71411	93599
2813	71435	93572
2814	71461	93547
2815	71487	93523
2816	71515	93500
2817	71540	93474
2818	71565	93448
2819	71592	93425
2820	71620	93404
2821	71643	93375
2822	71666	93346
2823	71690	93319
2824	71719	93299
2825	71745	93273
2826	71770	93248
2827	71795	93221
2828	71820	93196
2829	71845	93170
2830	71871	93145
2831	71896	93119
2832	71922	93095
2833	71947	93069
2834	71973	93044
2835	71997	93018
2836	72026	92997
2837	72062	92985
2838	72088	92961
2839	72114	92936
2840	72141	92913
2841	72169	92891
2842	72193	92864
2843	72219	92839
2844	72245	92814
2845	72268	92786
2846	72291	92757
2847	72328	92746
2848	72353	92721
2849	72378	92695
2850	72401	92667
2851	72424	92638
2852	72453	92616
2853	72476	92589
2854	72502	92563
2855	72530	92541
2856	72556	92517
2857	72582	92492
2858	72603	92462
2859	72626	92433
2860	72651	92408
2861	72676	92381
2862	72701	92355
2863	72724	92327
2864	72748	92300
2865	72774	92275
2866	72797	92246
2867	72821	92220
2868	72847	92196
2869	72875	92173
2870	72898	92145
2871	72925	92121
2872	72949	92094
2873	72976	92071
2874	73001	92045
2875	73024	92016
2876	73048	91989
2877	73074	91965
2878	73098	91938
2879	73123	91911
2880	73147	91885
2881	73174	91861
2882	73198	91834
2883	73221	91806
2884	73248	91782
2885	73274	91758
2886	73299	91732
2887	73327	91709
2888	73352	91684
2889	73380	91661
2890	73406	91636
2891	73431	91611
2892	73458	91587
2893	73483	91562
2894	73509	91538
2895	73534	91512
2896	73559	91486
2897	73582	91457
2898	73608	91433
2899	73633	91406
2900	73656	91378
2901	73680	91351
2902	73711	91332
2903	73736	91307
2904	73762	91282
2905	73786	91254
2906	73822	91243
2907	73848	91219
2908	73873	91192
2909	73895	91163
2910	73921	91139
2911	73946	91112
2912	73974	91089
2913	73998	91063
2914	74023	91037
2915	74047	91010
2916	74070	90982
2917	74094	90955
2918	74120	90930
2919	74145	90903
2920	74174	90882
2921	74199	90857
2922	74225	90833
2923	74253	90811
2924	74280	90786
2925	74306	90762
2926	74332	90738
2927	74359	90714
2928	74382	90686
2929	74406	90659
2930	74431	90633
2931	74458	90609
2932	74483	90583
2933	74510	90560
2934	74535	90534
2935	74562	90510
2936	74587	90485
2937	74616	90464
2938	74643	90440
2939	74667	90414
2940	74693	90389
2941	74719	90364
2942	74742	90336
2943	74767	90309
2944	74788	90279
2945	74813	90253
2946	74837	90226
2947	74861	90199
2948	74883	90170
2949	74908	90144
2950	74935	90121
2951	74960	90094
2952	74981	90064
2953	75008	90040
2954	75034	90015
2955	75056	89986
2956	75084	89964
2957	75113	89942
2958	75138	89917
2959	75165	89893
2960	75191	89869
2961	75218	89845
2962	75242	89818
2963	75268	89794
2964	75293	89768
2965	75319	89743
2966	75344	89718
2967	75369	89692
2968	75394	89665
2969	75418	89638
2970	75444	89614
2971	75468	89587
2972	75493	89561
2973	75516	89532
2974	75540	89506
2975	75564	89478
2976	75587	89450
2977	75609	89421
2978	75634	89395
2979	75659	89369
2980	75684	89343
2981	75710	89319
2982	75735	89292
2983	75761	89268
2984	75784	89239
2985	75809	89214
2986	75835	89189
2987	75857	89160
2988	75879	89131
2989	75906	89107
2990	75930	89080
2991	75954	89054
2992	75977	89025
2993	76001	88998
2994	76025	88971
2995	76047	88941
2996	76070	88914
2997	76094	88886
2998	76119	88861
2999	76145	88836
3000	76169	88809
3001	76193	88782
3002	76218	88756
3003	76245	88733
3004	76268	88704
3005	76291	88677
3006	76315	88649
3007	76340	88624
3008	76365	88598
3009	76390	88571
3010	76413	88543
3011	76439	88519
3012	76464	88494
3013	76490	88468
3014	76514	88442
3015	76539	88416
3016	76560	88386
3017	76583	88357
3018	76605	88328
3019	76631	88303
3020	76655	88276
3021	76676	88246
3022	76701	88221
3023	76726	88194
3024	76752	88170
3025	76777	88144
3026	76800	88116
3027	76825	88090
3028	76849	88063
3029	76872	88036
3030	76897	88010
3031	76923	87985
3032	76950	87961
3033	76975	87935
3034	77000	87909
3035	77025	87883
3036	77048	87856
3037	77075	87832
3038	77101	87807
3039	77125	87781
3040	77149	87754
3041	77173	87726
3042	77198	87701
3043	77225	87678
3044	77250	87652
3045	77276	87627
3046	77299	87599
3047	77322	87571
3048	77347	87545
3049	77372	87519
3050	77396	87492
3051	77428	87475
3052	77455	87451
3053	77481	87427
3054	77506	87401
3055	77531	87375
3056	77554	87347
3057	77579	87321
3058	77604	87295
3059	77630	87270
3060	77653	87242
3061	77677	87215
3062	77703	87191
3063	77729	87166
3064	77752	87138
3065	77776	87111
3066	77803	87088
3067	77829	87063
3068	77852	87034
3069	77876	87008
3070	77903	86985
3071	77928	86959
3072	77952	86932
3073	77977	86906
3074	78004	86882
3075	78028	86856
3076	78053	86830
3077	78078	86805
3078	78105	86781
3079	78134	86759
3080	78156	86730
3081	78177	86700
3082	78203	86675
3083	78226	86648
3084	78250	86621
3085	78272	86592
3086	78296	86565
3087	78321	86539
3088	78344	86510
3089	78368	86484
3090	78392	86457
3091	78419	86433
3092	78442	86406
3093	78468	86381
3094	78493	86355
3095	78516	86328
3096	78541	86301
3097	78563	86272
3098	78585	86243
3099	78608	86215
3100	78633	86189
3101	78658	86163
3102	78683	86138
3103	78709	86114
3104	78735	86088
3105	78757	86060
3106	78782	86034
3107	78807	86009
3108	78830	85981
3109	78855	85954
3110	78880	85929
3111	78907	85905
3112	78934	85882
3113	78959	85856
3114	78983	85829
3115	79007	85802
3116	79030	85774
3117	79056	85749
3118	79080	85723
3119	79105	85697
3120	79132	85674
3121	79159	85650
3122	79183	85623
3123	79207	85596
3124	79229	85568
3125	79254	85542
3126	79278	85515
3127	79302	85488
3128	79326	85462
3129	79349	85434
3130	79372	85406
3131	79396	85379
3132	79418	85350
3133	79442	85323
3134	79467	85297
3135	79493	85272
3136	79516	85245
3137	79539	85217
3138	79562	85189
3139	79586	85162
3140	79613	85139
3141	79639	85114
3142	79663	85087
3143	79688	85061
3144	79712	85035
3145	79738	85010
3146	79763	84984
3147	79790	84960
3148	79815	84935
3149	79841	84910
3150	79864	84882
3151	79889	84857
3152	79915	84832
3153	79939	84805
3154	79962	84778
3155	79988	84753
3156	80013	84727
3157	80039	84703
3158	80063	84676
3159	80089	84652
3160	80114	84626
3161	80139	84599
3162	80163	84573
3163	80187	84546
3164	80211	84520
3165	80234	84492
3166	80257	84464
3167	80279	84435
3168	80307	84412
3169	80332	84387
3170	80357	84361
3171	80383	84336
3172	80410	84313
3173	80435	84287
3174	80462	84264
3175	80487	84237
3176	80513	84213
3177	80537	84187
3178	80565	84163
3179	80594	84142
3180	80620	84117
3181	80646	84093
3182	80673	84069
3183	80699	84045
3184	80728	84024
3185	80756	84000
3186	80783	83977
3187	80813	83956
3188	80840	83933
3189	80864	83906
3190	80889	83880
3191	80914	83854
3192	80938	83827
3193	80961	83800
3194	80985	83773
3195	81009	83747
3196	81036	83723
3197	81062	83698
3198	81088	83673
3199	81116	83651
